customer_id,customer_name,email,phone,city,province,segment,signup_date
861,Kagiso Ndlovu,customer861@example.co.za,0849976368,Kimberley,Northern Cape,Retail,2024-08-18
862,Amahle Maseko,customer862@example.co.za,0766920923,East London,Eastern Cape,Corporate,2023-08-16
863,Lerato Smith,customer863@example.co.za,0795369510,Pretoria,Gauteng,Retail,2024-08-27
864,Mpho Ndlovu,customer864@example.co.za,0795894806,Kimberley,Northern Cape,Retail,2023-08-11
865,Sipho Dlamini,customer865@example.co.za,0782289534,East London,Eastern Cape,Corporate,2023-06-01
866,Nomsa Mthembu,customer866@example.co.za,0715311001,Pretoria,Gauteng,Retail,2022-08-17
867,Mpho Dlamini, customer867@example.co.za,0798493596,Kimberley,Northern Cape,Corporate,2022-12-26
868,Sibusiso Mahlangu,customer868@example.co.za,0839848116,Gqeberha,Eastern Cape,Retail,2023-12-04
869,Anele Dlamini,customer869@example.co.za,0719320631,Johannesburg,Gauteng,Wholesale,2024-02-24
870,Liam van Wyk,customer870@example.co.za,0836789409,Durban,KwaZulu-Natal,Retail,2023-06-26
871,Lerato van Wyk,customer871@example.co.za,0767689827,Johannesburg,Gauteng,Wholesale,2023-09-10
872,Sibusiso Adams,customer872@example.co.za,0797544296,East London,Eastern Cape,Wholesale,2023-06-22
873,Jason Mokoena,customer873@example.co.za,0848529960,Pretoria,Gauteng,Wholesale,2023-10-09
874,Lerato Jacobs,customer874@example.co.za,0786936250,Mbombela,Mpumalanga,Wholesale,2023-07-13
875,Nomsa Mthembu,customer875@example.co.za,0712648810,Bloemfontein,Free State,Corporate,2025-04-11
876,Liam Botha,customer876@example.co.za,0794270310,Polokwane,Limpopo,Corporate,2023-01-04
877,Thabo Mokoena,customer877@example.co.za,0712140044,Bloemfontein,Free State,Retail,2024-04-22
878,Naledi Nkosi,customer878@example.co.za,0844681195,Johannesburg,Gauteng,Corporate,2023-05-31
879,Lerato Mokoena,customer879@example.co.za,782542518,Durban,KwaZulu-Natal,Retail,2023-03-21
880,Naledi Jacobs,customer880@example.co.za,0823179482,Kimberley,Northern Cape,Wholesale,2025-03-05
881,Naledi van Wyk,customer881@example.co.za,0845942041,Pretoria,Gauteng,Wholesale,2022-06-05
882,Nomsa Daniels,customer882@example.co.za,0796425820,East London,Eastern Cape,Corporate,2022-11-28
883,Nomsa Ndlovu,customer883@example.co.za,0767519465,Johannesburg,Gauteng,Corporate,2022-05-04
884,Nomsa van Wyk,customer884@example.co.za,0762164313,Gqeberha,Eastern Cape,Wholesale,2023-02-15
885,Chantelle van Wyk, customer885@example.co.za,0799255351,Kimberley,Northern Cape,Retail,2022-10-22
886,Jason Pillay,customer886@example.co.za,0782782574,Mbombela,Mpumalanga,Wholesale,2023-06-15
887,Lerato Naidoo,customer887@example.co.za,0825204309,Johannesburg,Gauteng,Wholesale,2022-02-08
888,Anele Mokoena,customer888@example.co.za,0827551231,East London,Eastern Cape,Corporate,2022-11-07
889,Chantelle Mokoena,customer889@example.co.za,0789232235,Bloemfontein,Free State,Wholesale,2024-06-12
890,Sipho Botha,customer890@example.co.za,0827449562,Polokwane,Limpopo,Wholesale,2022-09-06
891,Bongani Maseko,customer891@example.co.za,0796080612,Kimberley,Northern Cape,Wholesale,2022-04-24
892,Bongani Maseko,customer892@example.co.za,0828711468,Johannesburg,Gauteng,Corporate,2023-02-20
893,Lerato Adams,customer893@example.co.za,0794204501,Pretoria,Gauteng,Corporate,2024-03-09
894,Bongani Mahlangu,customer894@example.co.za,0828348147,Johannesburg,Gauteng,Small Business,2022-10-14
895,Zanele Mokoena,customer895@example.co.za,0795001116,Cape Town,Western Cape,Wholesale,2024-03-07
896,Kagiso Mahlangu,customer896@example.co.za,0788538125,Johannesburg,Gauteng,Retail,2022-03-17
897,Lerato Maseko,customer897@example.co.za,0711718308,Bloemfontein,Free State,Wholesale,2022-08-31
898,Liam Dlamini,customer898@example.co.za,0794908850,Durban,KwaZulu-Natal,Retail,2022-03-17
899,Amahle Mokoena,customer899@example.co.za,0761768424,Pretoria,Gauteng,Small Business,2022-09-25
900,Mpho Ndlovu,customer900@example.co.za,0842632292,Cape Town,Western Cape,Wholesale,2022-12-16
901,Sipho Jacobs,customer901@example.co.za,0829340683,Kimberley,Northern Cape,Small Business,2022-05-10
902,Jason Maseko, customer902@example.co.za,0717744585,Durban,KwaZulu-Natal,Corporate,2022-09-05
903,Anele Maseko,customer903@example.co.za,0714577436,Kimberley,Northern Cape,Retail,2022-12-22
904,Sipho Jacobs,customer904@example.co.za,0843369560,Bloemfontein,Free State,Wholesale,2022-12-11
905,Mpho Nkosi,customer905@example.co.za,0831682814,Bloemfontein,Free State,Small Business,2022-07-24
906,Chantelle van Wyk,customer906@example.co.za,0829169958,Kimberley,Northern Cape,Retail,2022-01-14
907,Mpho Naidoo,customer907@example.co.za,0795760225,Cape Town,Western Cape,Wholesale,2024-09-01
908,Zanele Dlamini,customer908@example.co.za,0795545782,Pretoria,Gauteng,Wholesale,2024-04-23
909,Mpho Ndlovu,customer909@example.co.za,0784019906,Durban,KwaZulu-Natal,Wholesale,2022-06-30
910,Bongani Daniels, customer910@example.co.za,0824953366,Gqeberha,Eastern Cape,Small Business,2022-08-29
911,Naledi Mabena,customer911@example.co.za,0719515120,Mbombela,Mpumalanga,Small Business,2024-08-08
912,Nomsa Ndlovu,customer912@example.co.za,0832890441,Durban,KwaZulu-Natal,Small Business,2024-08-29
913,Mpho van Wyk,customer913@example.co.za,0791723359,East London,Eastern Cape,Retail,2024-01-16
914,Zanele Daniels,customer914@example.co.za,0846608533,Gqeberha,Eastern Cape,Wholesale,2022-03-30
915,Lerato van Wyk,customer915@example.co.za,0831487633,Johannesburg,Gauteng,Wholesale,2024-11-20
916,Sipho Botha,customer916@example.co.za,0798462856,Johannesburg,Gauteng,Corporate,2024-05-08
917,Ayanda Botha,customer917@example.co.za,0712847722,Durban,KwaZulu-Natal,Corporate,2023-04-12
918,Sibusiso Daniels,customer918@example.co.za,0714354702,Johannesburg,Gauteng,Wholesale,2023-03-28
919,Amahle Mahlangu,customer919@example.co.za,0828312602,Johannesburg,Gauteng,Small Business,2023-03-19
920,Liam van Wyk,customer920@example.co.za,0767266039,Kimberley,Northern Cape,Small Business,2024-07-26
921,Bongani Mthembu,customer921@example.co.za,0836635321,Durban,KwaZulu-Natal,Small Business,2022-03-07
922,Lerato Mthembu,customer922@example.co.za,0832864104,Kimberley,Northern Cape,Wholesale,2024-07-28
923,Mpho Maseko,customer923@example.co.za,0835951988,Polokwane,Limpopo,Small Business,2022-12-15
924,Sibusiso Naidoo,customer924@example.co.za,0769753827,Kimberley,Northern Cape,Wholesale,2023-03-20
925,Amahle Nkosi,customer925@example.co.za,0841243334,Kimberley,Northern Cape,Wholesale,2023-05-21
926,Ayanda Daniels,customer926@example.co.za,0784731363,Durban,KwaZulu-Natal,Small Business,2025-03-20
927,Jason Ndlovu,customer927@example.co.za,0828896240,Cape Town,Western Cape,Retail,2024-05-21
928,Chantelle Mahlangu,customer928@example.co.za,0712644153,Mbombela,Mpumalanga,Wholesale,2024-10-11
929,Sipho Mokoena,customer929@example.co.za,0797821919,Durban,KwaZulu-Natal,Small Business,2022-09-29
930,Kagiso Botha,customer930@example.co.za,0792522188,Bloemfontein,Free State,Retail,2024-09-09
931,Mpho Nkosi,customer931@example.co.za,0711409590,Gqeberha,Eastern Cape,Wholesale,2024-08-07
932,Chantelle van Wyk,customer932@example.co.za,0717214624,Pretoria,GAUTENG,Wholesale,2022-01-03
933,Chantelle Maseko,customer933@example.co.za,0781548852,Johannesburg,Gauteng,Corporate,2024-05-22
934,Zanele Naidoo,customer934@example.co.za,0786632022,Gqeberha,Eastern Cape,Retail,2024-11-20
935,Lerato Jacobs,customer935@example.co.za,0767133596,Bloemfontein,Free State,Wholesale,2022-03-25
936,Bongani van Wyk,customer936@example.co.za,0792124172,Bloemfontein,Free State,Small Business,2022-10-11
937,Sibusiso Jacobs,customer937@example.co.za,0799027788,Bloemfontein,Free State,Small Business,2023-04-07
938,Bongani Mthembu,customer938@example.co.za,0788095573,Bloemfontein,Free State,Corporate,2022-04-22
939,Bongani Mabena,customer939@example.co.za,0769157533,Johannesburg,Gauteng,Retail,2024-08-20
940,Kagiso Nkosi,customer940@example.co.za,0787176462,Mbombela,Mpumalanga,Retail,2023-01-21
941,Sipho Naidoo,customer941@example.co.za,0763999964,East London,Eastern Cape,Corporate,2022-06-07
942,Mpho Mthembu,customer942@example.co.za,0823482256,Johannesburg,Gauteng,Wholesale,2022-11-05
943,Thabo Smith,customer943@example.co.za,0763215051,Durban,KwaZulu-Natal,Wholesale,2023-12-12
944,Liam Mokoena,customer944@example.co.za,0844171911,Polokwane,Limpopo,Retail,2022-02-15
945,Ayanda Daniels,customer945@example.co.za,0786751103,Durban,KwaZulu-Natal,Corporate,2024-09-22
946,Liam Nkosi,customer946@example.co.za,0843213824,Kimberley,Northern Cape,Corporate,2022-12-18
947,Sibusiso Mahlangu,customer947@example.co.za,0845834292,Gqeberha,Eastern Cape,Retail,2022-10-31
948,Kagiso Nkosi,customer948@example.co.za,0833697606,Bloemfontein,Free State,Corporate,2023-01-09
949,Anele van Wyk,customer949@example.co.za,0832961547,Pretoria,Gauteng,Retail,2023-10-11
950,Anele Nkosi,customer950@example.co.za,0847202069,Kimberley,Northern Cape,Small Business,2023-02-25
951,Lerato Maseko,customer951@example.co.za,0843482092,Mbombela,Mpumalanga,Corporate,2024-07-07
952,Mpho Smith,customer952@example.co.za,0821418175,Mbombela,Mpumalanga,Wholesale,2024-10-19
953,Liam Maseko,customer953@example.co.za,831072046,Pretoria,Gauteng,Corporate,2023-08-29
954,Kagiso Dlamini,customer954@example.co.za,0718417300,East London,Eastern Cape,Corporate,2022-08-19
955,Lerato Dlamini,customer955@example.co.za,0792960855,East London,Eastern Cape,Corporate,2022-02-20
956,Sibusiso Nkosi,customer956@example.co.za,0842551575,Polokwane,Limpopo,Corporate,2022-04-23
957,Zanele Botha,customer957@example.co.za,0715662844,Kimberley,Northern Cape,Small Business,2022-02-16
958,Liam Naidoo,customer958@example.co.za,0787617330,Johannesburg,Gauteng,Small Business,2024-10-01
959,Lerato Mabena,customer959@example.co.za,0763482120,Bloemfontein,Free State,Wholesale,2024-01-28
960,Bongani Mokoena,customer960@example.co.za,0846786800,Polokwane,Limpopo,Corporate,2023-09-23
961,Sipho Pillay,customer961@example.co.za,0798452780,East London,Eastern Cape,Wholesale,2024-06-25
962,Mpho Daniels,customer962@example.co.za,0797949018,Gqeberha,Eastern Cape,Small Business,2022-06-26
963,Zanele Smith,customer963@example.co.za,0769813089,Pretoria,Gauteng,Corporate,2022-05-16
964,Chantelle Naidoo,customer964@example.co.za,0827869609,Kimberley,Northern Cape,Corporate,2024-04-28
965,Liam Dlamini,customer965@example.co.za,0834120669,Pretoria,Gauteng,Wholesale,2023-08-16
966,Amahle Ndlovu,customer966@example.co.za,0716066600,Mbombela,Mpumalanga,Corporate,2024-10-08
967,Liam Botha,customer967@example.co.za,0821041048,Mbombela,Mpumalanga,Small Business,2023-06-22
968,Amahle Jacobs,customer968@example.co.za,0795826621,Gqeberha,Eastern Cape,Wholesale,2023-01-03
969,Sibusiso Mokoena,customer969@example.co.za,0825650930,East London,Eastern Cape,Wholesale,2022-05-17
970,Bongani Mahlangu,customer970@example.co.za,0788316015,Kimberley,Northern Cape,Corporate,2024-09-01
971,Bongani Mokoena,customer971@example.co.za,0715354311,Johannesburg,Gauteng,Small Business,2025-04-06
972,Anele Maseko,customer972@example.co.za,0763273269,Cape Town,western cape,Corporate,2022-12-01
973,Nomsa Mabena,customer973@example.co.za,0766972425,Cape Town,Western Cape,Retail,2023-08-17
974,Sipho Pillay,customer974@example.co.za,0714074382,Gqeberha,Eastern Cape,Retail,2022-12-09
975,Ayanda Maseko,customer975@example.co.za,0716051155,Mbombela,Mpumalanga,Corporate,2024-01-13
976,Bongani Dlamini,customer976@example.co.za,0823297630,Johannesburg,Gauteng,Corporate,2024-02-03
977,Jason Maseko,customer977@example.co.za,0832718286,East London,Eastern Cape,Small Business,2022-11-13
978,Sibusiso Pillay,customer978@example.co.za,0719818990,Mbombela,Mpumalanga,Retail,2024-05-04
979,Sipho Jacobs,customer979@example.co.za,0713201710,East London,Eastern Cape,Retail,2024-09-09
980,Kagiso Mabena, customer980@example.co.za,0838414487,Bloemfontein,Free State,Corporate,2022-12-19
981,Thabo Jacobs,customer981@example.co.za,0833159470,Gqeberha,Eastern Cape,Small Business,2023-04-10
982,Anele Pillay,customer982@example.co.za,0832318772,Gqeberha,Eastern Cape,Wholesale,2022-08-17
983,Thabo Mahlangu,customer983@example.co.za,0718235132,Johannesburg,Gauteng,Retail,2023-02-07
984,Lerato Ndlovu,customer984@example.co.za,0762995183,Johannesburg,Gauteng,Corporate,2022-03-30
985,Kagiso Mokoena,customer985@example.co.za,0712619061,Johannesburg,Gauteng,Retail,2023-02-25
986,Zanele van Wyk,customer986@example.co.za,0796897756,Kimberley,Northern Cape,Retail,2022-07-05
987,Nomsa Mabena,customer987@example.co.za,0843693705,Pretoria,Gauteng,Small Business,2024-10-31
988,Sipho Jacobs,customer988@example.co.za,0711234617,Kimberley,Northern Cape,Small Business,2023-01-28
989,Mpho Mokoena,customer989@example.co.za,0792655671,Gqeberha,Eastern Cape,Small Business,2024-10-29
990,Bongani van Wyk,customer990@example.co.za,762800606,East London,Eastern Cape,Small Business,2023-12-28
991,Jason Pillay,customer991@example.co.za,0784817726,Polokwane,Limpopo,Wholesale,2022-08-20
992,Naledi Nkosi,customer992@example.co.za,0829719581,Bloemfontein,Free State,Small Business,2024-10-12
993,Kagiso Ndlovu,customer993@example.co.za,0826504863,Bloemfontein,Free State,Wholesale,2022-08-25
994,Kagiso Nkosi,customer994@example.co.za,0786234607,Polokwane,Limpopo,Wholesale,2023-04-08
995,Jason Smith,customer995@example.co.za,0718180005,Mbombela,Mpumalanga,Small Business,2022-05-23
996,Bongani van Wyk,customer996@example.co.za,0829248490,East London,Eastern Cape,Retail,2024-03-22
997,Sipho Jacobs,customer997@example.co.za,0837623837,East London,Eastern Cape,Wholesale,2022-07-28
998,Sipho Mabena,customer998@example.co.za,0836681296,Pretoria,Gauteng,Small Business,2024-04-07
999,Sibusiso Daniels,customer999@example.co.za,0799373678,Johannesburg,Gauteng,Corporate,2025-04-06
1000,Nomsa Adams,customer1000@example.co.za,0848983040,Kimberley,Northern Cape,Wholesale,2024-09-19
1001,Nomsa Dlamini,customer1001@example.co.za,0718627505,Mbombela,Mpumalanga,Retail,2022-09-08
1002,Amahle Mahlangu,customer1002@example.co.za,0833258353,Gqeberha,Eastern Cape,Retail,2022-07-23
1003,Sipho Mahlangu,customer1003@example.co.za,0791448771,Cape Town,Western Cape,Small Business,2024-02-23
1004,Ayanda Dlamini,customer1004@example.co.za,0842616210,Kimberley,Northern Cape,Retail,2024-11-30
1005,Liam Pillay,customer1005@example.co.za,0849353359,East London,Eastern Cape,Wholesale,2024-10-30
1006,Ayanda Mokoena, customer1006@example.co.za,0711530135,Gqeberha,Eastern Cape,Wholesale,2022-09-01
1007,Liam Maseko,customer1007@example.co.za,0717313879,Polokwane,Limpopo,Wholesale,2024-07-30
1008,Lerato van Wyk,customer1008@example.co.za,0786084244,Cape Town,Western Cape,Small Business,2024-10-03
1009,Anele Smith,customer1009@example.co.za,0797527687,Polokwane,Limpopo,Wholesale,2022-08-13
1010,Amahle Mahlangu,customer1010@example.co.za,0763622462,Kimberley,Northern Cape,Retail,2024-03-12
1011,Amahle Adams,customer1011@example.co.za,0786918393,Gqeberha,Eastern Cape,Corporate,2023-10-19
1012,Thabo Ndlovu,customer1012@example.co.za,0837147341,Cape Town,Western Cape,Corporate,2025-04-10
1013,Ayanda Adams,customer1013@example.co.za,0828183134,Cape Town,Western Cape,Corporate,2024-01-02
1014,Bongani Ndlovu,customer1014@example.co.za,0795097480,Polokwane,Limpopo,Small Business,2023-04-26
1015,Sipho Naidoo,customer1015@example.co.za,0716115582,Gqeberha,Eastern Cape,Retail,2023-11-23
1016,Thabo Maseko,customer1016@example.co.za,0828732776,Pretoria,Gauteng,Wholesale,2025-03-09
1017,Jason Mthembu,customer1017@example.co.za,0828880256,Mbombela,Mpumalanga,Retail,2023-10-11
1018,Chantelle Maseko,customer1018@example.co.za,0782639564,Polokwane,Limpopo,Wholesale,2022-07-24
1019,Ayanda Mahlangu,customer1019@example.co.za,0786696526,Durban,KwaZulu-Natal,Small Business,2023-09-06
1020,Jason Pillay,customer1020@example.co.za,0762263679,Bloemfontein,Free State,Small Business,2023-08-12
1021,Lerato Smith,customer1021@example.co.za,0787744899,Gqeberha,Eastern Cape,Small Business,2022-07-08
1022,Naledi Maseko,customer1022@example.co.za,0842128599,Kimberley,Northern Cape,Wholesale,2024-05-24
1023,Bongani Naidoo,customer1023@example.co.za,0796064152,Durban,KwaZulu-Natal,Corporate,2024-06-05
1024,Ayanda Pillay,customer1024@example.co.za,0767749490,Mbombela,Mpumalanga,Corporate,2024-11-21
1025,Mpho Mokoena,customer1025@example.co.za,0799660803,East London,Eastern Cape,Small Business,2025-03-27
1026,Zanele Nkosi,customer1026@example.co.za,0849937547,East London,Eastern Cape,Wholesale,2025-03-05
1027,Zanele Mabena,customer1027@example.co.za,0763478727,Cape Town,Western Cape,Small Business,2022-11-05
1028,Jason Daniels,customer1028@example.co.za,0842080914,Gqeberha,Eastern Cape,Small Business,2024-04-24
1029,Kagiso van Wyk,customer1029@example.co.za,0844961601,Gqeberha,Eastern Cape,Wholesale,2023-05-04
1030,Anele Pillay,customer1030@example.co.za,0825120259,Johannesburg,Gauteng,Corporate,2024-08-08
1031,Jason Daniels,customer1031@example.co.za,0791620819,East London,Eastern Cape,Small Business,2022-11-23
1032,Anele Mokoena,customer1032@example.co.za,0845660240,Gqeberha,Eastern Cape,Small Business,2022-03-28
1033,Thabo Ndlovu,customer1033@example.co.za,0712408104,East London,Eastern Cape,Corporate,2023-09-03
1034,Jason Mabena,customer1034@example.co.za,0792515088,Johannesburg,Gauteng,Wholesale,2022-10-15
1035,Naledi Jacobs,customer1035@example.co.za,0789812402,Durban,KwaZulu-Natal,Corporate,2024-10-13
1036,Sibusiso Jacobs,customer1036@example.co.za,0716258152,Johannesburg,Gauteng,Corporate,2025-04-11
1037,Sibusiso Daniels,customer1037@example.co.za,0833420581,Polokwane,Limpopo,Retail,2022-12-25
1038,Nomsa Nkosi,customer1038@example.co.za,0765266545,Durban,KwaZulu-Natal,Retail,2024-10-01
1039,Bongani Jacobs,customer1039@example.co.za,0848109870,Mbombela,Mpumalanga,Wholesale,2023-05-20
1040,Anele Mabena,customer1040@example.co.za,0767169641,Gqeberha,Eastern Cape,Corporate,2022-02-13
1041,Lerato Ndlovu,customer1041@example.co.za,0795021093,Kimberley,Northern Cape,Corporate,2025-02-05
1042,Kagiso Mabena,customer1042@example.co.za,0713047722,Polokwane,Limpopo,Small Business,2024-06-25
1043,Thabo Adams,customer1043@example.co.za,0846048065,Polokwane,Limpopo,Retail,2023-04-28
1044,Zanele van Wyk,customer1044@example.co.za,0766321470,Gqeberha,Eastern Cape,Wholesale,2022-03-11
1045,Sipho Mahlangu,customer1045@example.co.za,0767928341,Gqeberha,Eastern Cape,Corporate,2024-05-15
1046,Mpho Mthembu,customer1046@example.co.za,0782113457,Johannesburg,Gauteng,Corporate,2024-05-11
